"node_id","layer_id","module","plasmid_length","degree","final","presence","strength","edge_type","flow"
2607,9,294,2296,1,"hypo",1,0.921407811550152,"All",0.000226082
2607,9,294,2296,1,"soren",1,0.921407811550152,"All",0.000226082
2607,9,294,2296,1,"0",0,0.921407811550152,"All",0.000226082
2608,9,307,2295,1,"0",0,0.887145969498911,"All",0.000217675
2608,9,307,2295,1,"soren",1,0.887145969498911,"All",0.000217675
2609,9,92,2290,2,"rep",1,1.34803172925764,"All",0.000330761
2609,9,92,2290,2,"hypo",1,1.34803172925764,"All",0.000330761
2609,9,92,2290,2,"soren",1,1.34803172925764,"All",0.000330761
2610,8,93,2262,4,"soren",1,3.9006567509752,"All",0.000478544
2610,9,93,2262,4,"soren",1,3.9006567509752,"All",0.000478544
2610,8,93,2262,4,"0",0,3.9006567509752,"All",0.000478544
2610,9,93,2262,4,"0",0,3.9006567509752,"All",0.000478544
2612,9,162,2243,2,"0",0,1.47213553276861,"All",0.000361212
2614,9,114,2218,3,"mob",1,2.3426484355275,"All",0.000574806
2614,9,114,2218,3,"soren",1,2.3426484355275,"All",0.000574806
2615,9,268,2195,1,"mob",1,0.979043280182232,"All",0.000240224
2615,9,268,2195,1,"hypo",1,0.979043280182232,"All",0.000240224
2616,9,158,2194,2,"0",0,1.65952597994531,"All",0.000407191
2619,9,19,2183,7,"0",0,5.56206195144297,"All",0.00136474
2620,9,256,2169,1,"0",0,0.994003319502075,"All",0.000243894
2620,9,256,2169,1,"hypo",1,0.994003319502075,"All",0.000243894
2621,9,376,2161,1,"0",0,0.616844053678852,"All",0.000151352
2621,9,376,2161,1,"soren",1,0.616844053678852,"All",0.000151352
2622,9,115,2161,3,"0",0,2.02776492364646,"All",0.000497544
2623,9,7,2160,8,"0",0,6.07658834403316,"All",0.00149099
2623,9,7,2160,8,"rep",1,6.07658834403316,"All",0.00149099
2624,9,6,2157,24,"0",0,16.762161891516,"All",0.00137095
2624,10,6,2157,24,"0",0,16.762161891516,"All",0.00137095
2624,11,6,2157,24,"0",0,16.762161891516,"All",0.00137095
2624,9,6,2157,24,"soren",1,16.762161891516,"All",0.00137095
2624,10,6,2157,24,"soren",1,16.762161891516,"All",0.00137095
2624,11,6,2157,24,"soren",1,16.762161891516,"All",0.00137095
2625,9,403,2153,1,"soren",1,0.529958197863446,"All",0.000130034
2625,9,403,2153,1,"0",0,0.529958197863446,"All",0.000130034
2626,8,129,2148,4,"0",0,3.00931479515829,"All",0.000369191
2626,9,129,2148,4,"0",0,3.00931479515829,"All",0.000369191
2626,8,129,2148,4,"rep",1,3.00931479515829,"All",0.000369191
2626,9,129,2148,4,"rep",1,3.00931479515829,"All",0.000369191
2627,9,172,2146,2,"0",0,1.44361602982293,"All",0.000354214
2628,9,276,2133,1,"PRE",1,0.964251122171946,"All",0.000236594
2628,9,276,2133,1,"soren",1,0.964251122171946,"All",0.000236594
2629,9,392,2129,1,"0",0,0.562704246124941,"All",0.000138068
2629,9,392,2129,1,"rep",1,0.562704246124941,"All",0.000138068
2630,9,357,2123,1,"rep",1,0.711257654262836,"All",0.000174518
2630,9,357,2123,1,"0",0,0.711257654262836,"All",0.000174518
2631,9,302,2113,1,"soren",1,0.90156596308566,"All",0.000221213
2631,9,302,2113,1,"0",0,0.90156596308566,"All",0.000221213
2633,9,58,2106,4,"0",0,3.54130829534663,"All",0.000868916
2633,9,58,2106,4,"soren",1,3.54130829534663,"All",0.000868916
2634,9,117,2105,3,"0",0,2.05083127790974,"All",0.000503204
2634,9,117,2105,3,"rep",1,2.05083127790974,"All",0.000503204
2635,9,46,2105,5,"0",0,3.5786188456057,"All",0.000878071
2635,9,46,2105,5,"soren",1,3.5786188456057,"All",0.000878071
2635,9,46,2105,5,"rep",1,3.5786188456057,"All",0.000878071
2636,9,233,2104,1,"0",0,0.741096114014252,"All",0.00018184
2637,8,48,2094,8,"hypo",1,5.97162188033537,"All",0.000732616
2637,9,48,2094,8,"hypo",1,5.97162188033537,"All",0.000732616
2638,9,383,2081,1,"rep",1,0.593464680442095,"All",0.000145616
2638,9,383,2081,1,"recombinase",1,0.593464680442095,"All",0.000145616
2639,9,5,2078,12,"0",0,8.6132084812826,"All",0.00211339
2639,9,5,2078,12,"rep",1,8.6132084812826,"All",0.00211339
2640,9,337,2073,1,"rep",1,0.784370477568741,"All",0.000192458
2642,9,69,2065,4,"rep",1,3.32417962751129,"All",0.00081564
2642,9,69,2065,4,"soren",1,3.32417962751129,"All",0.00081564
2643,9,359,2064,1,"soren",1,0.696708861434108,"All",0.000170949
2644,9,216,2060,2,"0",0,1.12172013365155,"All",0.000275232
2644,9,216,2060,2,"rep",1,1.12172013365155,"All",0.000275232
2645,9,323,2060,1,"0",0,0.840506370227163,"All",0.000206232
2645,9,323,2060,1,"soren",1,0.840506370227163,"All",0.000206232
2649,9,192,2048,2,"0",0,1.3369140625,"All",0.000328033
2650,9,82,2047,6,"rep",1,5.97955209347614,"All",0.00146718
2651,9,251,2042,1,"0",0,0.9970703125,"All",0.000244647
2651,9,251,2042,1,"mob",1,0.9970703125,"All",0.000244647
2653,9,353,2038,1,"rep",1,0.732090284592738,"All",0.00017963
2656,9,109,2002,3,"0",0,1.90359697802198,"All",0.000467078
2656,9,109,2002,3,"soren",1,1.90359697802198,"All",0.000467078
3066,10,176,7297,2,"tetracycline resistance",1,1.4715649321639,"All",0.000361072
3066,10,176,7297,2,"rep",1,1.4715649321639,"All",0.000361072
3066,10,176,7297,2,"PRE",1,1.4715649321639,"All",0.000361072
3066,10,176,7297,2,"hypo",1,1.4715649321639,"All",0.000361072
3066,10,176,7297,2,"soren",1,1.4715649321639,"All",0.000361072
3066,10,176,7297,2,"toxin",1,1.4715649321639,"All",0.000361072
3066,10,176,7297,2,"antitoxin",1,1.4715649321639,"All",0.000361072
3066,10,176,7297,2,"tetracycline resistance protein",1,1.4715649321639,"All",0.000361072
3067,10,402,5418,1,"0",0,0.530269472129937,"All",0.00013011
3067,10,402,5418,1,"phage protein",1,0.530269472129937,"All",0.00013011
3067,10,402,5418,1,"hypo",1,0.530269472129937,"All",0.00013011
3067,10,402,5418,1,"soren",1,0.530269472129937,"All",0.00013011
3068,10,321,5063,1,"chromosome partitioning protein ParA",1,0.852459016393443,"All",0.000209164
3068,10,321,5063,1,"0",0,0.852459016393443,"All",0.000209164
3068,10,321,5063,1,"soren",1,0.852459016393443,"All",0.000209164
3068,10,321,5063,1,"virulence factor",1,0.852459016393443,"All",0.000209164
3068,10,321,5063,1,"hypo",1,0.852459016393443,"All",0.000209164
3068,10,321,5063,1,"rep",1,0.852459016393443,"All",0.000209164
3069,10,202,4960,2,"capsid protein",1,1.10846493951613,"All",0.000271979
3069,10,202,4960,2,"rep",1,1.10846493951613,"All",0.000271979
3069,10,202,4960,2,"0",0,1.10846493951613,"All",0.000271979
3069,10,202,4960,2,"hypo",1,1.10846493951613,"All",0.000271979
3070,10,204,4539,2,"recombinase",1,1.99343819851334,"All",0.000489122
3070,10,204,4539,2,"0",0,1.99343819851334,"All",0.000489122
3070,10,204,4539,2,"soren",1,1.99343819851334,"All",0.000489122
3070,10,204,4539,2,"antitoxin",1,1.99343819851334,"All",0.000489122
3070,10,204,4539,2,"hypo",1,1.99343819851334,"All",0.000489122
3070,10,204,4539,2,"rep",1,1.99343819851334,"All",0.000489122
3072,10,183,4425,2,"rep",1,1.60656228170681,"All",0.000394195
3072,10,183,4425,2,"0",0,1.60656228170681,"All",0.000394195
3072,10,183,4425,2,"mob",1,1.60656228170681,"All",0.000394195
3072,10,183,4425,2,"soren",1,1.60656228170681,"All",0.000394195
3073,10,266,4213,1,"rep",1,0.981382359785897,"All",0.000240798
3073,10,266,4213,1,"soren",1,0.981382359785897,"All",0.000240798
3073,10,266,4213,1,"hypo",1,0.981382359785897,"All",0.000240798
3073,10,266,4213,1,"resolvase",1,0.981382359785897,"All",0.000240798
3073,10,266,4213,1,"0",0,0.981382359785897,"All",0.000240798
3075,10,91,4092,3,"soren",1,2.46113953079179,"All",0.000603879
3075,10,91,4092,3,"PRE",1,2.46113953079179,"All",0.000603879
3075,10,91,4092,3,"rep",1,2.46113953079179,"All",0.000603879
3076,10,381,4073,1,"mob",1,0.597103479008102,"All",0.000146509
3076,10,381,4073,1,"0",0,0.597103479008102,"All",0.000146509
3076,10,381,4073,1,"soren",1,0.597103479008102,"All",0.000146509
3076,10,381,4073,1,"PRE",1,0.597103479008102,"All",0.000146509
3077,10,194,4044,2,"PRE",1,1.52868447082097,"All",0.000375087
3077,10,194,4044,2,"0",0,1.52868447082097,"All",0.000375087
3077,10,194,4044,2,"hypo",1,1.52868447082097,"All",0.000375087
3078,10,116,3969,3,"hypo",1,2.20685127488032,"All",0.000541486
3078,10,116,3969,3,"0",0,2.20685127488032,"All",0.000541486
3079,10,283,3923,1,"0",0,0.940862391027275,"All",0.000230855
3079,10,283,3923,1,"recombinase",1,0.940862391027275,"All",0.000230855
3079,10,283,3923,1,"soren",1,0.940862391027275,"All",0.000230855
3081,10,279,3902,1,"PRE",1,0.947506154587045,"All",0.000232486
3081,10,279,3902,1,"0",0,0.947506154587045,"All",0.000232486
3083,10,274,3786,1,"0",0,0.969624933967248,"All",0.000237913
3083,10,274,3786,1,"rep",1,0.969624933967248,"All",0.000237913
3083,10,274,3786,1,"ribosomal protein S6 modification protein",1,0.969624933967248,"All",0.000237913
3084,10,315,3775,1,"soren",1,0.872321006622517,"All",0.000214038
3084,10,315,3775,1,"0",0,0.872321006622517,"All",0.000214038
3084,10,315,3775,1,"recombinase",1,0.872321006622517,"All",0.000214038
3085,10,182,3747,2,"rep",1,1.32746196957566,"All",0.000325714
3085,10,182,3747,2,"virulence factor",1,1.32746196957566,"All",0.000325714
3085,10,182,3747,2,"0",0,1.32746196957566,"All",0.000325714
3085,10,182,3747,2,"mob",1,1.32746196957566,"All",0.000325714
3086,10,62,3735,4,"rep",1,3.1239816700611,"All",0.000766518
3086,10,62,3735,4,"hypo",1,3.1239816700611,"All",0.000766518
3086,10,62,3735,4,"0",0,3.1239816700611,"All",0.000766518
3086,10,62,3735,4,"soren",1,3.1239816700611,"All",0.000766518
3087,10,141,3731,2,"0",0,1.96435272045028,"All",0.000481985
3087,10,141,3731,2,"hypo",1,1.96435272045028,"All",0.000481985
3087,10,141,3731,2,"rep",1,1.96435272045028,"All",0.000481985
3090,10,366,3602,1,"rep",1,0.657412740144364,"All",0.000161307
3090,10,366,3602,1,"0",0,0.657412740144364,"All",0.000161307
3091,10,125,3576,2,"rep",1,1.75553097345133,"All",0.000430747
3091,10,125,3576,2,"soren",1,1.75553097345133,"All",0.000430747
3091,10,125,3576,2,"hypo",1,1.75553097345133,"All",0.000430747
3091,10,125,3576,2,"0",0,1.75553097345133,"All",0.000430747
3092,10,218,3573,2,"soren",1,1.71788035264484,"All",0.000421509
3092,10,218,3573,2,"0",0,1.71788035264484,"All",0.000421509
3092,10,218,3573,2,"recombinase",1,1.71788035264484,"All",0.000421509
3093,10,213,3561,2,"ribosomal protein S6 modification protein",1,1.79848930676396,"All",0.000441288
3093,10,213,3561,2,"0",0,1.79848930676396,"All",0.000441288
3093,10,213,3561,2,"rep",1,1.79848930676396,"All",0.000441288
3093,10,213,3561,2,"primase",1,1.79848930676396,"All",0.000441288
3093,10,213,3561,2,"30S ribosomal protein S6 modification protei",1,1.79848930676396,"All",0.000441288
3094,10,163,3555,2,"0",0,1.5938114092827,"All",0.000391067
3094,10,163,3555,2,"soren",1,1.5938114092827,"All",0.000391067
3094,10,163,3555,2,"recombinase",1,1.5938114092827,"All",0.000391067
3096,10,355,3532,1,"hypo",1,0.718573046432616,"All",0.000176313
3096,10,355,3532,1,"PRE",1,0.718573046432616,"All",0.000176313
3098,10,101,3460,3,"PRE",1,2.17572306936416,"All",0.000533848
3098,10,101,3460,3,"0",0,2.17572306936416,"All",0.000533848
3098,10,101,3460,3,"hypo",1,2.17572306936416,"All",0.000533848
3099,10,154,3455,3,"ribosomal protein S6 modification protein",1,1.88810739030303,"All",0.000463277
3099,10,154,3455,3,"hypo",1,1.88810739030303,"All",0.000463277
3099,10,154,3455,3,"0",0,1.88810739030303,"All",0.000463277
3099,10,154,3455,3,"rep",1,1.88810739030303,"All",0.000463277
3100,10,178,3445,2,"rep",1,1.51320754716981,"All",0.000371289
3100,10,178,3445,2,"hypo",1,1.51320754716981,"All",0.000371289
3100,10,178,3445,2,"0",0,1.51320754716981,"All",0.000371289
3101,10,98,3419,3,"0",0,2.26820717753729,"All",0.00055654
3101,10,98,3419,3,"hypo",1,2.26820717753729,"All",0.00055654
3101,10,98,3419,3,"rep",1,2.26820717753729,"All",0.00055654
3102,10,391,3414,1,"0",0,0.566198008201523,"All",0.000138926
3102,10,391,3414,1,"soren",1,0.566198008201523,"All",0.000138926
3105,10,165,3408,2,"hypo",1,1.56279342723005,"All",0.000383456
3105,10,165,3408,2,"soren",1,1.56279342723005,"All",0.000383456
3105,10,165,3408,2,"mob",1,1.56279342723005,"All",0.000383456
3106,10,84,3380,3,"hypo",1,2.88461538461538,"All",0.000707786
3106,10,84,3380,3,"0",0,2.88461538461538,"All",0.000707786
3106,10,84,3380,3,"integrase",1,2.88461538461538,"All",0.000707786
3107,10,215,3370,3,"antitoxin",1,1.76350507121662,"All",0.000432704
3107,10,215,3370,3,"toxin",1,1.76350507121662,"All",0.000432704
3107,10,215,3370,3,"soren",1,1.76350507121662,"All",0.000432704
3107,10,215,3370,3,"0",0,1.76350507121662,"All",0.000432704
3107,10,215,3370,3,"rep",1,1.76350507121662,"All",0.000432704
3109,10,168,3354,2,"0",0,1.44275491949911,"All",0.000354003
3109,10,168,3354,2,"soren",1,1.44275491949911,"All",0.000354003
3109,10,168,3354,2,"mob",1,1.44275491949911,"All",0.000354003
3109,10,168,3354,2,"rep",1,1.44275491949911,"All",0.000354003
3110,10,378,3352,1,"0",0,0.606503579952267,"All",0.000148815
3110,10,378,3352,1,"soren",1,0.606503579952267,"All",0.000148815
3111,10,190,3346,2,"PRE",1,1.1150594112373,"All",0.000273597
3111,10,190,3346,2,"0",0,1.1150594112373,"All",0.000273597
3113,10,118,3320,3,"0",0,2.13343373493976,"All",0.000523472
3113,10,118,3320,3,"mob",1,2.13343373493976,"All",0.000523472
3113,10,118,3320,3,"PRE",1,2.13343373493976,"All",0.000523472
3113,10,118,3320,3,"rep",1,2.13343373493976,"All",0.000523472
3114,8,235,3308,2,"mob",1,1.23337363966143,"All",0.000151314
3114,10,235,3308,2,"mob",1,1.23337363966143,"All",0.000151314
3114,8,235,3308,2,"rep",1,1.23337363966143,"All",0.000151314
3114,10,235,3308,2,"rep",1,1.23337363966143,"All",0.000151314
3115,10,184,3308,2,"0",0,1.22037484885127,"All",0.000299438
3115,10,184,3308,2,"recombinase",1,1.22037484885127,"All",0.000299438
3115,10,184,3308,2,"soren",1,1.22037484885127,"All",0.000299438
3116,10,169,3241,2,"0",0,1.5458636785328,"All",0.000379302
3116,10,169,3241,2,"rep",1,1.5458636785328,"All",0.000379302
3116,10,169,3241,2,"integrase",1,1.5458636785328,"All",0.000379302
3117,10,102,3239,3,"recombinase",1,2.38129232787897,"All",0.000584288
3117,10,102,3239,3,"soren",1,2.38129232787897,"All",0.000584288
3119,10,28,3185,7,"0",0,5.33249607535322,"All",0.00130841
3119,10,28,3185,7,"hypo",1,5.33249607535322,"All",0.00130841
3122,10,30,3160,8,"hypo",1,4.98227848101266,"All",0.00122248
3122,10,30,3160,8,"0",0,4.98227848101266,"All",0.00122248
3126,10,124,3105,1,"0",0,0.657004801932367,"All",0.000161207
3126,10,124,3105,1,"rep",1,0.657004801932367,"All",0.000161207
3126,10,124,3105,1,"PRE",1,0.657004801932367,"All",0.000161207
3127,10,397,3085,1,"soren",1,0.54294794165316,"All",0.000133221
3127,10,397,3085,1,"0",0,0.54294794165316,"All",0.000133221
3127,10,397,3085,1,"recombinase",1,0.54294794165316,"All",0.000133221
3128,10,95,3068,3,"0",0,2.42242503259452,"All",0.00059438
3128,10,95,3068,3,"hypo",1,2.42242503259452,"All",0.00059438
3129,10,59,3064,8,"soren",1,5.31187210765322,"All",0.00130335
3129,10,59,3064,8,"0",0,5.31187210765322,"All",0.00130335
3130,8,239,3064,2,"mob",1,1.16187989556136,"All",0.000142543
3130,10,239,3064,2,"mob",1,1.16187989556136,"All",0.000142543
3130,8,239,3064,2,"0",0,1.16187989556136,"All",0.000142543
3130,10,239,3064,2,"0",0,1.16187989556136,"All",0.000142543
3130,8,239,3064,2,"rep",1,1.16187989556136,"All",0.000142543
3130,10,239,3064,2,"rep",1,1.16187989556136,"All",0.000142543
3131,10,278,3022,1,"0",0,0.95730911978822,"All",0.000234891
3131,10,278,3022,1,"soren",1,0.95730911978822,"All",0.000234891
3132,10,67,3009,4,"hypo",1,3.40907772923313,"All",0.000836471
3132,10,67,3009,4,"soren",1,3.40907772923313,"All",0.000836471
3132,10,67,3009,4,"rep",1,3.40907772923313,"All",0.000836471
3134,10,174,2965,3,"mob",1,1.25454941890524,"All",0.000307824
3134,10,174,2965,3,"0",0,1.25454941890524,"All",0.000307824
3135,10,89,2965,3,"rep",1,2.48768971332209,"All",0.000610394
3135,10,89,2965,3,"mob",1,2.48768971332209,"All",0.000610394
3135,10,89,2965,3,"0",0,2.48768971332209,"All",0.000610394
3136,10,237,2957,2,"mob",1,1.18701386540413,"All",0.000291253
3136,10,237,2957,2,"0",0,1.18701386540413,"All",0.000291253
3136,10,237,2957,2,"soren",1,1.18701386540413,"All",0.000291253
3137,10,247,2953,1,"hypo",1,0.998306806637318,"All",0.00024495
3138,10,103,2944,3,"0",0,2.69498063179348,"All",0.000661256
3138,10,103,2944,3,"recombinase",1,2.69498063179348,"All",0.000661256
3138,10,103,2944,3,"rep",1,2.69498063179348,"All",0.000661256
3139,10,112,2938,3,"rep",1,1.90707780803268,"All",0.000467932
3139,10,112,2938,3,"0",0,1.90707780803268,"All",0.000467932
3140,10,20,2938,7,"rep",1,4.67903335602451,"All",0.00114807
3140,10,20,2938,7,"mob",1,4.67903335602451,"All",0.00114807
3141,10,72,2935,4,"0",0,2.79420783645656,"All",0.000685603
3141,10,72,2935,4,"hypo",1,2.79420783645656,"All",0.000685603
3141,10,72,2935,4,"rep",1,2.79420783645656,"All",0.000685603
3143,10,148,2928,2,"0",0,1.88894099809147,"All",0.000463482
3143,10,148,2928,2,"rep",1,1.88894099809147,"All",0.000463482
3144,10,350,2861,1,"0",0,0.738552953512758,"All",0.000181216
3144,10,350,2861,1,"rep",1,0.738552953512758,"All",0.000181216
3145,10,395,2846,1,"0",0,0.55024595924104,"All",0.000135012
3145,10,395,2846,1,"primase",1,0.55024595924104,"All",0.000135012
3146,10,71,2836,4,"PRE",1,3.98721,"All",0.000978325
3146,10,71,2836,4,"rep",1,3.98721,"All",0.000978325
3146,10,71,2836,4,"0",0,3.98721,"All",0.000978325
3147,10,53,2834,4,"rep",1,3.98209894235935,"All",0.000977071
3147,10,53,2834,4,"soren",1,3.98209894235935,"All",0.000977071
3149,10,339,2756,1,"rep",1,0.780478955007257,"All",0.000191503
3149,10,339,2756,1,"0",0,0.780478955007257,"All",0.000191503
3149,10,339,2756,1,"PRE",1,0.780478955007257,"All",0.000191503
3150,10,33,2751,5,"0",0,3.42109625464947,"All",0.00083942
3150,10,33,2751,5,"hypo",1,3.42109625464947,"All",0.00083942
3150,10,33,2751,5,"PRE",1,3.42109625464947,"All",0.00083942
3152,9,232,2738,3,"0",0,1.30704731861199,"All",0.000106902
3152,10,232,2738,3,"0",0,1.30704731861199,"All",0.000106902
3152,11,232,2738,3,"0",0,1.30704731861199,"All",0.000106902
3152,9,232,2738,3,"soren",1,1.30704731861199,"All",0.000106902
3152,10,232,2738,3,"soren",1,1.30704731861199,"All",0.000106902
3152,11,232,2738,3,"soren",1,1.30704731861199,"All",0.000106902
3153,10,147,2730,3,"hypo",1,2.20988767032967,"All",0.000542231
3153,10,147,2730,3,"soren",1,2.20988767032967,"All",0.000542231
3156,10,147,2693,3,"hypo",1,0.969595474869728,"All",0.000237906
3158,10,27,2662,6,"0",0,4.85199098422239,"All",0.00119051
3158,10,27,2662,6,"hypo",1,4.85199098422239,"All",0.00119051
3158,10,27,2662,6,"soren",1,4.85199098422239,"All",0.00119051
3158,10,27,2662,6,"rep",1,4.85199098422239,"All",0.00119051
3160,10,385,2625,1,"hypo",1,0.583238095238095,"All",0.000143107
3160,10,385,2625,1,"0",0,0.583238095238095,"All",0.000143107
3161,10,341,2621,1,"recombinase",1,0.775658145745899,"All",0.00019032
3161,10,341,2621,1,"rep",1,0.775658145745899,"All",0.00019032
3161,10,341,2621,1,"0",0,0.775658145745899,"All",0.00019032
3163,10,68,2596,4,"0",0,3.25708073191878,"All",0.000799176
3163,10,68,2596,4,"PRE",1,3.25708073191878,"All",0.000799176
3164,10,119,2583,3,"soren",1,2.10026938056523,"All",0.000515334
3164,10,119,2583,3,"0",0,2.10026938056523,"All",0.000515334
3165,10,74,2570,5,"rep",1,3.01353934612294,"All",0.000739419
3165,10,74,2570,5,"0",0,3.01353934612294,"All",0.000739419
3165,10,74,2570,5,"hypo",1,3.01353934612294,"All",0.000739419
3167,10,399,2558,1,"0",0,0.537530883502736,"All",0.000131892
3169,10,145,2542,2,"soren",1,1.94531227380016,"All",0.000477313
3169,10,145,2542,2,"0",0,1.94531227380016,"All",0.000477313
3170,10,157,2521,2,"rep",1,1.59183202300674,"All",0.000390581
3170,10,157,2521,2,"0",0,1.59183202300674,"All",0.000390581
3170,10,157,2521,2,"hypo",1,1.59183202300674,"All",0.000390581
3171,10,352,2508,1,"0",0,0.733253588516746,"All",0.000179915
3172,10,196,2507,2,"mob",1,1.51575588352613,"All",0.000371915
3172,10,196,2507,2,"hypo",1,1.51575588352613,"All",0.000371915
3172,10,196,2507,2,"rep",1,1.51575588352613,"All",0.000371915
3173,10,188,2465,2,"0",0,1.44462804056795,"All",0.000354462
3173,10,188,2465,2,"soren",1,1.44462804056795,"All",0.000354462
3174,10,130,2455,3,"0",0,2.1908364232992,"All",0.000537556
3174,10,130,2455,3,"soren",1,2.1908364232992,"All",0.000537556
3177,10,335,2411,1,"hypo",1,0.789713811696392,"All",0.000193769
3177,10,335,2411,1,"rep",1,0.789713811696392,"All",0.000193769
3179,10,225,2399,1,"0",0,0.537723851604835,"All",0.000131939
3179,10,225,2399,1,"soren",1,0.537723851604835,"All",0.000131939
3179,10,225,2399,1,"PRE",1,0.537723851604835,"All",0.000131939
3180,10,13,2397,7,"PRE",1,5.94285503128911,"All",0.00145817
3180,10,13,2397,7,"soren",1,5.94285503128911,"All",0.00145817
3181,10,22,2384,6,"rep",1,4.93120871644295,"All",0.00120995
3181,10,22,2384,6,"0",0,4.93120871644295,"All",0.00120995
3181,10,22,2384,6,"hypo",1,4.93120871644295,"All",0.00120995
3182,10,367,2378,1,"soren",1,0.657109484621779,"All",0.000161232
3182,10,367,2378,1,"0",0,0.657109484621779,"All",0.000161232
3183,10,205,2373,2,"rep",1,1.99328013439731,"All",0.000489083
